text;count;keyword
jiangkrik;1;0
begitukrn;1;0
01relawannya;1;0
tipikel;1;0
mkntuh;1;0
mampuapalagi;1;0
pelakon;1;0
tambaho;1;0
godaanpuasa;1;0
nyantrenya;1;0
alhamdulillahsmg;1;0
mampooooosss;1;0
besarsaya01;1;0
hebatrealisasi;1;0
baswedanwacana;1;0
pemerintahrizal;1;0
contek;1;0
kerjaditanya;1;0
kubu02asal;1;0
mantabfeat;1;0
minzalik;1;0
huahahahahacocik;1;0
ngarai;1;0
prioritastol;1;0
loconth;1;0
supy;1;0
mbakmksak;1;0
zahrabiarlah;1;0
konfernas;1;0
pelanggraan;1;0
bhahahamemalukan;1;0
ahg;1;0
orngsampaikan;1;0
andahindari;1;0
yatdk;1;0
mbakkembali;1;0
ngegelar;1;0
reallly;1;0
tepatgerilya;1;0
ajk;1;0
wibawa2an;1;0
rumusjika;1;0
dihambukan;1;0
ebongmakin;1;0
nagakaknya;1;0
boil;1;0
rightprabowoindonesiamenang;1;0
syariahpasti;1;0
cabuti;1;0
menundukan;1;0
teras;1;0
th97an;1;0
arsitektur;1;0
menghunjam;1;0
syarwan;1;0
sebahagiaan;1;0
rezimskrg;1;0
kocaaakk;1;0
fotolucu;1;0
anonimnya;1;0
sichmaksudnya;1;0
dituduhkn;1;0
pilkadapilpres;1;0
kebencianfitnah;1;0
5nyinyirnyindirtebar;1;0
4cukup;1;0
3yutub;1;0
2instan;1;0
1musiman;1;0
gontok2an;1;0
luampgerombolan;1;0
nehhehehe;1;0
hajji;1;0
nambh;1;0
kemn2;1;0
sts;1;0
acct;1;0
koplakk;1;0
bisamenularkan;1;0
gambarlucu;1;0
peleton;1;0
h0h0;1;0
beliii;1;0
empan;1;0
hahahahhaasaraf;1;0
ipad;1;0
moralsudah;1;0
amatiranrusak;1;0
mencukupkan;1;0
tautapi;1;0
ngangkangmaaf;1;0
mbokkkk;1;0
burunge;1;0
mbrodholi;1;0
walek;1;0
ruruh;1;0
masak2;1;0
influencer2;1;0
myka;1;0
2empatpemimpin;1;0
blows;1;0
muinya;1;0
lebel;1;0
sharp;1;0
kulkasku;1;0
huadoh;1;0
lepaaaaassss;1;0
gegera;1;0
mampoos;1;0
akanakanamp;1;0
agribisnis;1;0
besrsih;1;0
gimnameminimalan;1;0
peluruh;1;0
cadanganada;1;0
wasiatskrg;1;0
bethany;1;0
primadona;1;0
aab;1;0
kamuthats;1;0
yasoalnya;1;0
contek2;1;0
marfuah;1;0
hahaketiganya;1;0
wopak;1;0
tensinya;1;0
mahaldia;1;0
kalo2;1;0
dungudikasih;1;0
459;1;0
pemilun2019;1;0
punmohon;1;0
taukkk;1;0
contra;1;0
ngerubah;1;0
membedkn;1;0
rmhny;1;0
lgisusuli;1;0
pnder;1;0
lhkina;1;0
pdahi;1;0
lgieh;1;0
lpas;1;0
pusatny;1;0
tli;1;0
hja;1;0
kaosnaik;1;0
sekolahgood;1;0
meliburkan;1;0
kuuh;1;0
aamiinbiar;1;0
inihahahhaaaaa;1;0
alhamdllh;1;0
imanuel;1;0
kamusaya;1;0
strokeucapan;1;0
rp1300;1;0
rp26088;1;0
ngonoh;1;0
promagh;1;0
perawatnya;1;0
lanjotttt;1;0
sikitlah;1;0
dideklarasi;1;0
pemerintahfaham;1;0
ustadtengkuzul;1;0
futnah;1;0
kiyaimaimoendoakanprabowo;1;0
izzatul;1;0
hurahura;1;0
wiss;1;0
haregene;1;0
gera2;1;0
ikandan;1;0
umrahnya;1;0
mabrurah;1;0
buajingan;1;0
mugabe;1;0
cantikk;1;0
bebasss;1;0
lengsertangkapadiligantung;1;0
feemereka;1;0
cvr;1;0
fdr;1;0
manifest;1;0
passenger;1;0
pklqp;1;0
smgjkt;1;0
hyg;1;0
mexican;1;0
mbandung;1;0
yalitzaaparicio;1;0
cililin;1;0
rossul;1;0
milea;1;0
keringeten;1;0
dah2;1;0
dipi;1;0
berkas2nya;1;0
setu;1;0
lawanhoax;1;0
lyli;1;0
slur;1;0
racial;1;0
cuar?ns;1;0
alfonso;1;0
cleo;1;0
duluanmoga;1;0
terikmatahari;1;0
gimanaaaa;1;0
diareal;1;0
dongola;1;0
gelanmu;1;0
finahin;1;0
bendungannya;1;0
mknannya;1;0
menangyakin;1;0
donggok;1;0
pilihyangjelasislamnya;1;0
terbolak;1;0
haleluyajd;1;0
sajabukan;1;0
observation;1;0
khoitb;1;0
ujungnya2;1;0
masyakat;1;0
maukan;1;0
aljufri;1;0
yoilancar;1;0
812019;1;0
insprirasi;1;0
wallhamdulillah;1;0
subhanalla;1;0
kirikananjalan;1;0
kemegahan2;1;0
lajut;1;0
nyeberang;1;0
gilimanuk;1;0
pelbhn;1;0
robotttt;1;0
komenpenilaian;1;0
yoinstallprabowo;1;0
persatubentar;1;0
maafyg;1;0
ngikuuuuuuuut;1;0
lame2;1;0
idiotbean;1;0
wahkeren;1;0
vaforitkuaku;1;0
cenend;1;0
serbanser;1;0
penyu;1;0
bizhzhalimin;1;0
zhalimin;1;0
aghlizhli;1;0
males2;1;0
samaaaku;1;0
pikira;1;0
sgno;1;0
reweet;1;0
kebesan;1;0
ngaruhbiarkan;1;0
amunisi?;1;0
ratusjuta;1;0
strtrsss;1;0
multitelen;1;0
ngap2an;1;0
beranienyelidiki;1;0
watuk;1;0
jokowijika;1;0
berapatermasuk;1;0
jokowitahun;1;0
gampanglihat;1;0
melaporkanmestinya;1;0
uhhh;1;0
gaes17aprilprabowopresidenri;1;0
mantapgelorakan;1;0
kaze;1;0
lurusmo;1;0
mensosialisasi;1;0
menvoblos;1;0
kokmilih;1;0
panjangan;1;0
waduhwalkot;1;0
asalnyakekerasan;1;0
ufffssss;1;0
tawanan;1;0
249t;1;0
hox;1;0
salamuaspilihprabowo;1;0
lotion;1;0
mix;1;0
kiemaspdi_perjuangan;1;0
masyrakan;1;0
mafaaykan;1;0
islmanny;1;0
jelasn;1;0
tmnny;1;0
kebuktian;1;0
dulilah;1;0
lohalham;1;0
kopasusnya;1;0
2019gantipresidensontoloyo;1;0
reduprakyat;1;0
kapirtapi;1;0
rayahnya;1;0
mempolitisi;1;0
istikomah;1;0
haramsoal;1;0
standr;1;0
libass;1;0
ngekeh;1;0
kekesalanku;1;0
amblaaassssss;1;0
sehina;1;0
njancuki;1;0
sekalikita;1;0
amplobfihim;1;0
imanuhum;1;0
batumuahahahahahaha;1;0
ketahuannn;1;0
hahahahahabos;1;0
croootcrootcroott;1;0
racism;1;0
direshuffle;1;0
dibhongin;1;0
tadek;1;0
madure;1;0
kompaktpi;1;0
kerjabuat;1;0
gojekbuat;1;0
songongya;1;0
pilihkriminalisasi;1;0
jokowitebang;1;0
wirausahawan;1;0
segaul;1;0
2019prabowo08;1;0
miateriua;1;0
biarim;1;0
forecast;1;0
rebound;1;0
nahhhyang;1;0
mumifikasi;1;0
sarupaningkomplet;1;0
dientub;1;0
tersisihkan;1;0
kesoloan;1;0
beradabjauh;1;0
romlifikasi;1;0
jan2ne;1;0
hijrahh;1;0
yokke;1;0
bertengtangan;1;0
hatilah;1;0
tanbih;1;0
dlihat;1;0
bergbung;1;0
efect;1;0
ingkarijgn;1;0
diadarimanapun;1;0
lagee;1;0
berakar;1;0
harmless;1;0
koalisigitu;1;0
alay?;1;0
blackmail;1;0
ngacau;1;0
yoonkyunsang;1;0
kimyoojung;1;0
cleanwithpassionfornow;1;0
ngga2;1;0
awalbawa;1;0
iyalaaah;1;0
dibodoh2in;1;0
jakartabernyali;1;0
jagaindonesia;1;0
ngebasminya;1;0
kajiir;1;0
peminatfenomena;1;0
bumniskan_dahlan;1;0
pkisiapapun;1;0
dehcengap2;1;0
tengkurep2;1;0
metrotivuskrg;1;0
sbygua;1;0
bangmetro;1;0
jancu;1;0
aseingrusiatrump;1;0
kibulisme;1;0
junjunganjinjingan;1;0
nambah1112;1;0
pindahnegara;1;0
tutupakun;1;0
potongkuping;1;0
inaelectionobservesos;1;0
oyyyyy;1;0
kukasi;1;0
mandok;1;0
kamalah;1;0
darpd;1;0
kbnrn;1;0
riri;1;0
4142;1;0
kekalahanjkwi2periodeaamiin;1;0
adigangadigungadigunodan;1;0
isohnya;1;0
hihihiiii;1;0
keranya;1;0
logikaa;1;0
nulu;1;0
kiai2;1;0
rev;1;0
mamtap;1;0
dwit;1;0
pcundang;1;0
shaff;1;0
seeeeeeee;1;0
caleng;1;0
emak2emak2;1;0
lahhbiar;1;0
dithailand;1;0
sobjgn;1;0
amiiinamiiinamiiin;1;0
mlocoh;1;0
gambir;1;0
polapola;1;0
grebekk;1;0
gegabahplgi;1;0
ptgjgn;1;0
somalia;1;0
warriors;1;0
corporate;1;0
apatu;1;0
ckckckkckc;1;0
mesummana;1;0
pamungkasyg;1;0
persalinan;1;0
hermina;1;0
rhemasonngoahaha;1;0
yateory;1;0
gusdurmasuk;1;0
impeach;1;0
ahoxhabis;1;0
ituvideo;1;0
ploso;1;0
falah;1;0
3x24;1;0
jokowilihat;1;0
scrolldown;1;0
curaaaangg;1;0
penampkannya;1;0
tuanyaamiin;1;0
jawabternyata;1;0
pihakkalo;1;0
keprofokator;1;0
bibitnya;1;0
sutiman;1;0
biasalahkalah;1;0
gelapp;1;0
abritase;1;0
2x10;1;0
ordesabuncolek;1;0
paspamresditungguin;1;0
jalanpake;1;0
kemunkaran;1;0
buri;1;0
sajatinya;1;0
mufit;1;0
prabowobersamaulamaht;1;0
broapakah;1;0
tx;1;0
kemitraan;1;0
kamvreett;1;0
kecurangakpu_id;1;0
medula;1;0
ngalahmgkn;1;0
gusyang;1;0
terulangkarena;1;0
850ribu;1;0
iiiichh;1;0
blatung;1;0
waduhrobotnya;1;0
nepe;1;0
idemnrt;1;0
02betiwheew;1;0
sakauw;1;0
bedakn;1;0
dipisahinsekali;1;0
karangnya;1;0
oblongotanya;1;0
mbetul;1;0
rezimzalimdantakadil;1;0
ngobel;1;0
laknatullahtukrezimnow;1;0
niatampibadah;1;0
penguasaantek2y;1;0
seculasampselicik;1;0
dangan;1;0
kdernya;1;0
dipagi;1;0
etamahjabar;1;0
memcegah;1;0
whyhut21bumnsetelahpilpres;1;0
jenggotan;1;0
dikiitt;1;0
hahahatulbang;1;0
pimp;1;0
asghafirollah;1;0
agrofood;1;0
atributbendera;1;0
sdkt2;1;0
fokal2;1;0
nyambungyg;1;0
ktpudah;1;0
penepungan;1;0
pengalengan;1;0
70yo;1;0
yulia;1;0
baterei;1;0
rehatnya;1;0
pemimpinnyabenarkan;1;0
berdesakandemi;1;0
mengharukanseorang;1;0
hasadfitnah;1;0
islamcnthny;1;0
islamsdgkn;1;0
stuny;1;0
pengroyokan;1;0
bebalkan;1;0
memjelaskan;1;0
kuburan_nya;1;0
naukhti;1;0
guguran;1;0
uangso;1;0
uangjd;1;0
waktudan;1;0
senatiasa;1;0
driver2;1;0
servicenya;1;0
excelent;1;0
grabcar;1;0
brsn;1;0
tnking;1;0
positf;1;0
belagunya;1;0
mndg;1;0
buahaya;1;0
ajatkn;1;0
tasheif;1;0
swekarang;1;0
jugabuat;1;0
lahinternet;1;0
bgtjadi;1;0
mgelabuibiar;1;0
gituhoak;1;0
konfirasi;1;0
lavvaarrr;1;0
jiaaaahhhgambarnya;1;0
kyaimilenial;1;0
ngarab2;1;0
waduhdi;1;0
berkecamuk;1;0
pertaruhan;1;0
kecerdaskan;1;0
appn;1;0
mengademkan;1;0
eewh;1;0
ajaiban;1;0
budal2;1;0
pastinganu;1;0
yahuhuhu;1;0
zonkfahmi;1;0
bindonya;1;0
sulandari;1;0
mlayu2;1;0
guoooblok;1;0
camebackajaibliverpool;1;0
abcdz;1;0
fotomodel;1;0
duk;1;0
mustaqiim;1;0
shirothol;1;0
ihdinash;1;0
tobattp;1;0
aahhjgn;1;0
pembenaranmsh;1;0
mufrad;1;0
bukhari;1;0
kekanakkanakan;1;0
????????;1;0
???????;1;0
?????;1;0
??????;1;0
???;1;0
kwwkkwwkwkwkwkwk;1;0
stressdepresisuicide;1;0
carajalan;1;0
gerejad;1;0
gerejashalat;1;0
sdaj;1;0
dikosongin;1;0
ganticapres;1;0
adabul;1;0
mendukug;1;0
trackrecordnya;1;0
buhahaha;1;0
kemekel;1;0
bantenmelukyai;1;0
baeanteng;1;0
cebikok;1;0
cebo;1;0
heranpada;1;0
pimpes;1;0
pertandamau;1;0
ajabiasa;1;0
mbahaura;1;0
akalsehatmu;1;0
teess;1;0
jashonaja;1;0
nariyah;1;0
jamiyah;1;0
gantiketum;1;0
denada;1;0
nyook;1;0
debat1terbuktikerjannya;1;0
pmbnran;1;0
mnylahkn;1;0
mngtuknya;1;0
lainrkyt;1;0
mngutuk;1;0
selamatkanugm;1;0
peureum;1;0
hes?;1;0
gerbangpun;1;0
daidaraku;1;0
mngncurkn;1;0
bkrjsama;1;0
qiqil;1;0
negaranyaaamiin;1;0
mluber;1;0
fkirn;1;0
walinya;1;0
nglaporin;1;0
kerrn;1;0
menggarap;1;0
percumamengosongkan;1;0
boncengakudong;1;0
memboncengmu;1;0
kegetiran;1;0
supra;1;0
kesehatanku;1;0
mengabulkn;1;0
mengaminkn;1;0
amploooppp;1;0
beak;1;0
sejahterapetani;1;0
duitmafia;1;0
imporimporbagi2;1;0
jalanrezim;1;0
grasuh;1;0
hanyutpdhal;1;0
inixixixixixi;1;0
taklim;1;0
topbgt;1;0
lrus;1;0
tnidanpolisibukanpolitisi;1;0
ngapaen;1;0
senyumsenyum;1;0
bangwkwkwk;1;0
betulbatak;1;0
sekitan;1;0
dinusantara;1;0
yupperlak;1;0
gaasssss;1;0
goreeng;1;0
negaraserta;1;0
supportersnya;1;0
poraaaaahhhhh;1;0
mmbubarkn;1;0
amanahkn;1;0
paririmbon;1;0
trdahulu;1;0
dislingkuhin;1;0
ghibain;1;0
cpay;1;0
bertambahtrus;1;0
dratis;1;0
bongmungkin;1;0
nudenya;1;0
neropong;1;0
bagi2in;1;0
bgttapi;1;0
wagmalu?in;1;0
hahahahasadissss;1;0
taplakku;1;0
siap?;1;0
duruk;1;0
dosalha;1;0
ambilah;1;0
lagikalau;1;0
nyahaji;1;0
tegasorang;1;0
harusnyapemerintah;1;0
memalak;1;0
diselokan;1;0
demokrattetapi;1;0
serakahmenghianati;1;0
depah;1;0
penghianatsdh;1;0
pekayon;1;0
ditabulasi;1;0
membobolnya;1;0
industry4;1;0
matiperlunalarsehat;1;0
jujurbiarpun;1;0
walikotaku;1;0
indonesiacabut;1;0
kewarganegaraankarna;1;0
kalahgak;1;0
fadjrul;1;0
perdalam;1;0
majelis2;1;0
wanitakalo;1;0
ariefdan;1;0
sudjatmikoandi;1;0
orbasetelah;1;0
sipoltak;1;0
habus;1;0
multimedia;1;0
kalolah;1;0
ngeja;1;0
blockkkkkk;1;0
17april2019jokowi;1;0
jokowiindonesia;1;0
12m;1;0
smpn;1;0
pakkerjaany;1;0
mayority;1;0
flores;1;0
especialy;1;0
contry;1;0
supposed;1;0
meand;1;0
popethe;1;0
meggunakan;1;0
kamfreeettttt;1;0
guuuooooblook;1;0
sendirigoblok;1;0
seeeetttthh;1;0
ahahahaaaaaaaaa;1;0
hooooi;1;0
flase;1;0
firmanya;1;0
chatolik;1;0
gatotgagal;1;0
pakai2;1;0
2miliardapatapa;1;0
rakyattetep;1;0
kei_;1;0
nyobloskan;1;0
nymbung2;1;0
jdikn;1;0
jatih;1;0
dinasehatin;1;0
istanaku;1;0
kesahehan;1;0
oooodi;1;0
didera;1;0
rasulullaah;1;0
amri;1;0
pecatangmna;1;0
sepabriknya;1;0
terbius;1;0
tuada;1;0
syatapi;1;0
cairrr;1;0
gajiku;1;0
tirinya;1;0
malamsudah;1;0
80jt501ayam;1;0
lagijauhilah;1;0
kedepanalangkah;1;0
setujutp;1;0
jokowihidup;1;0
hohe;1;0
hoha;1;0
hihihimillenial;1;0
melok2;1;0
kelopo;1;0
mirismenyedihkan;1;0
beginikan;1;0
jadwaltergantung;1;0
dpertanggungjawabkan;1;0
sayahhhhhh;1;0
dimakandirobek2;1;0
tawapelepas;1;0
kamutiap;1;0
kuzul;1;0
batambuah;1;0
ditanyo;1;0
hadeeeehkorupsi;1;0
th90an;1;0
tms;1;0
kelembagaannya;1;0
terstuktur;1;0
rim;1;0
raigedege;1;0
gaknya;1;0
kekiranya;1;0
idr3259t;1;0
politisibs;1;0
pa2kami;1;0
amanahlah;1;0
dsri;1;0
rawa;1;0
cairtapi;1;0
sepandai2nya;1;0
tamat2;1;0
lahmari;1;0
salahnua;1;0
kfir;1;0
badrun;1;0
ubedilah;1;0
unj;1;0
sekalisekali;1;0
nyaseharian;1;0
brosuwon;1;0
lempengan;1;0
silahken;1;0
mangun;1;0
bpjsnya;1;0
empotemopotan;1;0
dipingpong;1;0
gundulsetan;1;0
bisnispaham;1;0
bacotprabowo;1;0
kpuls;1;0
terkonsolidasi;1;0
medsostwitter;1;0
penguasaaparat;1;0
waduhhhhh;1;0
sihgebleg;1;0
tolinget;1;0
hati2bisa;1;0
perutnyadan;1;0
infrastrukturtp;1;0
sumpahinyg;1;0
hahahahhahahhh;1;0
mintaklo;1;0
penguasahukum;1;0
semuahukum;1;0
beak2an;1;0
malaysiajateng;1;0
cilikanmu;1;0
ssama;1;0
allahemak2;1;0
mataharikan;1;0
mbakkok;1;0
duuuuhhh;1;0
baitulloh;1;0
sendirisujud;1;0
bayarka;1;0
terserap;1;0
hallokpk_ri;1;0
judgemental;1;0
savetampangboyolali;1;0
soemarmo;1;0
mantapsdh;1;0
hateisama2;1;0
telakbingung;1;0
gemess;1;0
tepika;1;0
kararieu;1;0
nguruskeun;1;0
solmed;1;0
triyulnan;1;0
lihatt;1;0
hiiehhh;1;0
omkorelasi;1;0
dizoom;1;0
cemasdikiranya;1;0
ditugaskankeluarganya;1;0
streamingnya;1;0
subuhhh;1;0
nyunseb;1;0
dipijit;1;0
biarinlah;1;0
kontenes;1;0
lgseperti;1;0
kepergiannya;1;0
touching;1;0
guruustadznya;1;0
gragasan;1;0
knape;1;0
dikuti;1;0
kowani;1;0
jlnya;1;0
kebacot;1;0
dirobekrobek;1;0
kejutan2;1;0
presidengitu;1;0
trussprbowo;1;0
ritme;1;0
ritmenya;1;0
mencurigakanjangan2;1;0
diperotoli;1;0
dikotak;1;0
apaorde;1;0
mewawancarai;1;0
riciis;1;0
niel;1;0
demokalah;1;0
tadarusan;1;0
ngusrus;1;0
bukna;1;0
boru;1;0
yasi;1;0
ngawinin;1;0
hadeehhhh;1;0
presidenmas;1;0
berbisanya;1;0
kitadgn;1;0
menyeleding;1;0
tekanannya;1;0
indri;1;0
kepatuhan;1;0
njelek2innya;1;0
rakyattpi;1;0
bgtuan;1;0
anegk;1;0
brohane;1;0
rosiarde;1;0
dongooookkk;1;0
delirium;1;0
kaburrrrr;1;0
achhh;1;0
bullyankang;1;0
beakeun;1;0
ngabully;1;0
tuluyan;1;0
tuluy;1;0
kanggeus;1;0
tetephormat;1;0
paknanti;1;0
siapasbg;1;0
nhahkalau;1;0
jujurtapi;1;0
kawanmu;1;0
nyumput;1;0
maaaasssss;1;0
duduhi;1;0
punmasih;1;0
expresif;1;0
setujukemunduran;1;0
berpidatotetapi;1;0
antekasing;1;0
ostrali;1;0
pakbiarpun;1;0
oposisiini;1;0
namanyapemerintah;1;0
uyok;1;0
airtanya;1;0
krisisnya;1;0
combalngin;1;0
cobaaaaa;1;0
gulungan;1;0
berbungabunga;1;0
gilaatinggalin;1;0
ssstttkalo;1;0
tahunanjelas;1;0
ngengkel;1;0
capressemua;1;0
hukumwalau;1;0
aniayaapakah;1;0
nyatabrita;1;0
fiksitp;1;0
amppemfitnah;1;0
beeuh;1;0
hatifakta;1;0
uncup;1;0
panaspanas;1;0
salamjempol;1;0
daripa;1;0
mangkak;1;0
diblokade;1;0
sekaum;1;0
nankir;1;0
agitasi2;1;0
hastagx;1;0
haluu;1;0
punys;1;0
sjamsudin;1;0
syafrie;1;0
narasinyawaspadalah;1;0
diakoq;1;0
kebenarankebaikan;1;0
fitnahhoaxs;1;0
alhamdulillahtrs;1;0
korelet;1;0
disambhar;1;0
dagoam;1;0
trusbiking;1;0
sedhasyat;1;0
terverifikasi;1;0
delvechio;1;0
dimenit;1;0
sudden;1;0
difinal;1;0
allahuakbar3xx;1;0
_tinggal;1;0
_kalau;1;0
benarkecurangan;1;0
sklg;1;0
kompoten;1;0
yaaakok;1;0
penahan;1;0
megat;1;0
dunguuuhhh;1;0
iranian;1;0
javad;1;0
sakiiiiiit;1;0
depe;1;0
pakita;1;0
otwtuuiiiiinggggggggggggg;1;0
fireeeeeeenaplam;1;0
sasmita;1;0
penabur;1;0
smuamakanya;1;0
jewish;1;0
?????;1;0
?????;1;0
??;1;0
???;1;0
roshhashanah;1;0
jews;1;0
nymp;1;0
eurafaelamaral;1;0
cabo;1;0
muspida;1;0
ngences;1;0
securityne;1;0
rekrutmen;1;0
njul;1;0
baperlah;1;0
wl;1;0
lempengpermata;1;0
buwaspolisi;1;0
ngibuljadi;1;0
sihmukidi;1;0
amburadolll;1;0
negaraalias;1;0
alasankesalahan;1;0
lahmacem2;1;0
dramain;1;0
gitu?;1;0
wakil?nya;1;0
jgabelajar;1;0
bibirnha;1;0
tersinggungana;1;0
ente2;1;0
cebongklu;1;0
cebongyg;1;0
fate;1;0
eventually;1;0
moved;1;0
separated;1;0
sweethearts;1;0
preschool;1;0
mayann;1;0
sebelahtambahin;1;0
buasal;1;0
mahnu;1;0
duwer;1;0
songand;1;0
suit2an;1;0
classicmotorcycle;1;0
kihati2;1;0
freeportpunyakita;1;0
pancaran;1;0
keliang;1;0
penghitunganya;1;0
manaknpa;1;0
mbako;1;0
dinkes;1;0
beritaga;1;0
jagunglombok;1;0
presidenkuuu;1;0
ktewa;1;0
yazza;1;0
gaduhlah;1;0
gaduhdlm;1;0
tenangtapi;1;0
pastinyodonadamdukungprabowosandi;1;0
sekjenhe;1;0
tunjuk2an;1;0
korpri;1;0
dasarhmmmm;1;0
plaksana;1;0
ahnad;1;0
sainin;1;0
lehermu;1;0
kuplintir;1;0
disalain;1;0
perbyk;1;0
jkwrantai;1;0
gandossd;1;0
krjaanya;1;0
senjta;1;0
soeeekk;1;0
pemerintahyg;1;0
amptdk;1;0
kampreterjelas;1;0
beraniue;1;0
mendeskriditkan;1;0
mejadiatas;1;0
mbakkek;1;0
langsungribet;1;0
ehmehmlewat;1;0
pendengartamu;1;0
jauuuuhhhhhh;1;0
ndoboll;1;0
diungkapannya;1;0
jiahahaaa;1;0
naturaly;1;0
coolingdown;1;0
uplod;1;0
pencoblosannya;1;0
mpropnumplek;1;0
cakko;1;0
judulmu;1;0
dpannya;1;0
neom;1;0
ranpa;1;0
kuningyg;1;0
motorcycle;1;0
piaggio;1;0
ardor;1;0
rs1;1;0
steib;1;0
sidecar;1;0
1951;1;0
acma;1;0
oposisiudah;1;0
krambil;1;0
klopo;1;0
wkwmkw;1;0
detektiv;1;0
ekekkedidpan;1;0
mnyknari;1;0
menginstruksikan;1;0
takbirtakbirtakbir;1;0
menwriakan;1;0
monggoh;1;0
manusiateladani;1;0
swtumat;1;0
begininek;1;0
manufactured;1;0
vbc;1;0
menekuk;1;0
bergulung;1;0
dongengmu;1;0
menggelinjang;1;0
mengganjal;1;0
mulukyg;1;0
slangkangan;1;0
restunya;1;0
pancasilajuga;1;0
bowoer;1;0
cang;1;0
wadohhh;1;0
shootingpuasa;1;0
cewehaduuuuhhhsakit;1;0
rekkejem;1;0
keblingernya;1;0
ahayyyyy;1;0
insyaallohaamiinsuwuun;1;0
enyaaa;1;0
beritanyapenyebar;1;0
sabartetap;1;0
remis;1;0
terjadiwaspada;1;0
mashaqul;1;0
prabohongstadium4;1;0
gemblunge;1;0
stupidbikes;1;0
colokdubur;1;0
wowodimanapun;1;0
netzn;1;0
kitanya;1;0
iktikad;1;0
satuhatiuntukjokowi;1;0
ew;1;0
nyengar;1;0
?????;1;0
?????????;1;0
?????;1;0
bermuncu;1;0
fgd;1;0
discusion;1;0
jokowicukupsatuperiode;1;0
akumaupresidenbaru;1;0
sibangsat;1;0
stoplelangkapal;1;0
cumacuma;1;0
kapal?;1;0
halilintar;1;0
rakyat1300;1;0
seru2nya;1;0
berkuasadan;1;0
kingetik;1;0
tololin;1;0
softwarenya;1;0
orangmah;1;0
dicolek;1;0
bejadkelakuan;1;0
dzolimnya;1;0
panasgud;1;0
porcelain;1;0
loadalah;1;0
bibitbebetbobot;1;0
pppp;1;0
links;1;0
sontol;1;0
baaangmosok;1;0
tersihir;1;0
surplusdefisit;1;0
taksiran;1;0
plutooo;1;0
coblos01bajuputih;1;0
facenya;1;0
2019prabowopresidensemakinpancasila;1;0
manekin;1;0
berbedatdk;1;0
mngingkari;1;0
bermcm;1;0
ruh2;1;0
hadits2;1;0
tuhprof;1;0
wahmuat;1;0
yehhh;1;0
penghukuman;1;0
berkathi;1;0
dipepet;1;0
kjln;1;0
sahihnya;1;0
bbol;1;0
umumzonk;1;0
anarkismerajalela;1;0
mengkhina;1;0
mbelah;1;0
miliarth;1;0
rekning;1;0
gitubila;1;0
infobila;1;0
keberadaanya;1;0
separuhnya;1;0
hehhehee;1;0
siaapppzz;1;0
polllll;1;0
hhhm;1;0
supratman;1;0
tuhjngn;1;0
mcg;1;0
namabah;1;0
2kpu;1;0
cawapreskubu;1;0
tagare;1;0
mmmh;1;0
nngggnganuuu;1;0
guantanamo;1;0
lemvaga;1;0
dong0;1;0
gihh;1;0
nggedabrusss;1;0
haiisshhhh;1;0
ogaahhh;1;0
karateristik;1;0
politikibu;1;0
kerjaharus;1;0
pembiaransaat;1;0
nourutnya;1;0
no0;1;0
pembohongapakah;1;0
mantabnya;1;0
kalau2;1;0
tiduuur;1;0
belokan;1;0
betulhati2pilih;1;0
pokoknamah;1;0
rasenye;1;0
kaye;1;0
neutral;1;0
njenguk;1;0
benarmereka;1;0
besarmereka;1;0
untungan;1;0
2barang2;1;0
maashobiriin;1;0
innalloha;1;0
ferrrrrrang;1;0
prabowoojonesu;1;0
busanya;1;0
mengexploitasi;1;0
saveaktivisbelaislam;1;0
dukungbersama;1;0
ppmimpin;1;0
mndukungampmnyebarkn;1;0
sllagr;1;0
pulasmg;1;0
baikpst;1;0
cebisyariah;1;0
2019gantiwarnakolor;1;0
muwalah;1;0
menggelontorkan;1;0
brokan;1;0
omkaget;1;0
bandang;1;0
wabilkhusus;1;0
savehirfankaumi;1;0
penggunaannya;1;0
demikepentingan;1;0
kemoceng;1;0
namina;1;0
ncan;1;0
pengawasannya;1;0
presidennnnn;1;0
kerassssgantiiii;1;0
bos2;1;0
setelag;1;0
anam;1;0
eren;1;0
kupijak;1;0
majuu;1;0
dikanan;1;0
brottep;1;0
oj;1;0
caferacer;1;0
vintagemotorcycle;1;0
arraial;1;0
trkhususkthanan;1;0
kebijaknuu;1;0
diprhatin;1;0
ukmumkm;1;0
kamanaaaaaaa;1;0
digiginya;1;0
mooh;1;0
basaaar;1;0
dipelosok2;1;0
khbrrti;1;0
dandanin;1;0
bonekabadut;1;0
nite;1;0
lirics;1;0
penejelasannya;1;0
disangkutkan;1;0
prekonomian;1;0
pangn;1;0
namono;1;0
mmliki;1;0
rt2;1;0
bulian;1;0
militan2;1;0
coblosbangjokowi;1;0
mantuulll;1;0
cobo;1;0
marsamburetan;1;0
kampanyedilatih;1;0
mendadakgesturpasrah;1;0
besr;1;0
rakyatny;1;0
sektr;1;0
diprhatikn;1;0
fital;1;0
brsaing;1;0
naan;1;0
dikampuang;1;0
vintagebike;1;0
marshall;1;0
ijinkemudian;1;0
sengajatak;1;0
sereemmm;1;0
wuikkk;1;0
siyen;1;0
asiiknya;1;0
traweh;1;0
onceselamat;1;0
mistakelife;1;0
rakitam;1;0
aslikkkk;1;0
yakiiin;1;0
